"","year","job","date","category","guest_name","Experience"
"2556",2014,"journalist","6/4/14","Media","Gihan Ibrahim",44
"2557",2014,"actor","6/5/14","Acting","Tom Cruise",44
"2558",2014,"Lawyer","6/9/14","Misc","Philip K. Howard",44
"2559",2014,"writer","7/14/14","Media","Dahlia Lithwick",44
"2560",2014,"former us secretary of state","7/15/14","Politician","Hillary Clinton",44
"2561",2014,"comedian","7/16/14","Comedy","Jerry Seinfeld",44
"2562",2014,"actress","7/17/14","Acting","Emma Stone",44
"2563",2014,"journalist","7/21/14","Media","Sue Turton",44
"2564",2014,"Film director","7/22/14","Media","Richard Linklater",44
"2565",2014,"actor","7/23/14","Acting","George Takei",44
"2566",2014,"journalist","7/24/14","Media","Fareed Zakaria",44
"2567",2014,"Journalist","7/28/14","Media","Sonia Nazario",44
"2568",2014,"journalist","7/29/14","Media","Sara Firth",44
"2569",2014,"actress","7/30/14","Acting","Maggie Gyllenhaal",44
"2570",2014,"actress","7/31/14","Acting","Aubrey Plaza",44
"2571",2014,"professor","8/26/14","Academic","David L. Rose",44
"2572",2014,"academic","8/27/14","Academic","Hassan Abbas",44
"2573",2014,"Comedian","8/28/14","Comedy","Todd Glass",44
"2574",2014,"actor","8/4/14","Acting","Elisabeth Moss",44
"2575",2014,"author","8/5/14","Media","Helen Thorpe",44
"2576",2014,"Composer","8/6/14","Musician","Wu-Tang Clan",44
"2577",2014,"TV Producer","8/7/14","Media","Tracy Droz Tragos",44
"2578",2014,"diplomat","9/10/14","Government","Ban Ki-moon",44
"2579",2014,"Talk show host","9/11/14","Media","Tavis Smiley",44
"2580",2014,"Filmmaker","9/15/14","Media","Ken Burns",44
"2581",2014,"actor","9/16/14","Acting","Bill Hader",44
"2582",2014,"Law professor","9/17/14","Academic","Zephyr Teachout",44
"2583",2014,"us president","9/18/14","Politician","Bill Clinton",44
"2584",2014,"Journalist","9/2/14","Media","Ramita Navai",44
"2585",2014,"journalist","9/22/14","Media","Jenny Nordberg",44
"2586",2014,"military","9/23/14","Military","Tony Zinni",44
"2587",2014,"non profit worker","9/24/14","Advocacy","Tia Torres",44
"2588",2014,"Author","9/25/14","Media","Steven Johnson",44
"2589",2014,"syrian politician","9/29/14","Politician","Hadi al-Bahra",44
"2590",2014,"Documentary Filmmaker","9/3/14","Media","Rory Kennedy",44
"2591",2014,"actor","9/30/14","Acting","Ben Affleck",44
"2592",2014,"singer-songwriter","9/4/14","Musician","Adam Levine",44
"2593",2014,"United States Senator","9/9/14","Politician","Kirsten Gillibrand",44
"2594",2015,"former president","1/12/15","Politician","Jimmy Carter",45
"2595",2015,"United States Senator","1/13/15","Politician","Marco Rubio",45
"2596",2015,"actress","1/14/15","Acting","Julianne Moore",45
"2597",2015,"actress","1/15/15","Acting","Sienna Miller",45
"2598",2015,"Former Governor of Arkansas","1/19/15","Politician","Mike Huckabee",45
"2599",2015,"actress","1/20/15","Acting","Jennifer Lopez",45
"2600",2015,"actress","1/21/15","Acting","Anne Hathaway",45
"2601",2015,"actress","1/22/15","Acting","Jennifer Aniston",45
"2602",2015,"former mayor of san antonio","1/26/15","Politician","Julian Castro",45
"2603",2015,"actor","1/28/15","Acting","Oscar Isaac",45
"2604",2015,"Reporter","1/29/15","Media","Sarah Chayes",45
"2605",2015,"Journalist","1/5/15","Media","Steven Brill",45
"2606",2015,"legal scholar","1/6/15","Misc","Cass Sunstein",45
"2607",2015,"director","1/7/15","Media","Ava DuVernay",45
"2608",2015,"actress","1/8/15","Acting","Allison Williams",45
"2609",2015,"former senior advisor to the presidnet","2/10/15","Political Aide","David Axelrod",45
"2610",2015,"actor","2/11/15","Acting","Colin Firth",45
"2611",2015,"actor","2/2/15","Acting","Martin Short",45
"2612",2015,"lawyer","2/23/15","Misc","Christine Lagarde",45
"2613",2015,"Photojournalist","2/24/15","Media","Lynsey Addario",45
"2614",2015,"television host","2/25/15","Media","Conan O'Brien",45
"2615",2015,"actress","2/26/15","Acting","Olivia Wilde",45
"2616",2015,"executive","2/3/15","Business","Bill Browder",45
"2617",2015,"author","2/4/15","Media","Wes Moore",45
"2618",2015,"actor","2/5/15","Acting","Bob Odenkirk",45
"2619",2015,"actress","2/9/15","Acting","Patricia Arquette",45
"2620",2015,"comedian","3/10/15","Comedy","Abbi Jacobson",45
"2621",2015,"hip-hop artist","3/11/15","Musician","Common",45
"2622",2015,"actor","3/12/15","Acting","Rob Corddry",45
"2623",2015,"journalist","3/16/15","Media","Andrew Cockburn",45
"2624",2015,"actress","3/17/15","Acting","Amanda Seyfried",45
"2625",2015,"actor","3/18/15","Acting","Kevin Hart",45
"2626",2015,"actor","3/19/15","Acting","Will Ferrell",45
"2627",2015,"actor","3/2/15","Acting","Robert Smigel",45
"2628",2015,"activist","3/23/15","Advocacy","Ayaan Hirsi Ali",45
"2629",2015,"journalist","3/24/15","Media","Jon Ronson",45
"2630",2015,"Film director","3/25/15","Media","Kirby Dick",45
"2631",2015,"orca trainer","3/26/15","Athletics","John Hargrove",45
"2632",2015,"actress","3/3/15","Acting","Sigourney Weaver",45
"2633",2015,"Ice hockey coach","3/4/15","Athletics","Viacheslav Fetisov",45
"2634",2015,"journalist","3/5/15","Media","Gerald Posner",45
"2635",2015,"us representative","3/9/15","Politician","John Lewis",45
"2636",2015,"musician","4/13/15","Musician","Adam Horovitz",45
"2637",2015,"journalist","4/14/15","Media","Fareed Zakaria",45
"2638",2015,"actor","4/15/15","Acting","Billy Crystal",45
"2639",2015,"author","4/16/15","Media","Eric Greitens",45
"2640",2015,"author","4/20/15","Media","Gayle Tzemach Lemmon",45
"2641",2015,"comedian","4/21/15","Comedy","Jeff Garlin",45
"2642",2015,"former white house press secretary","4/22/15","Political Aide","Dana Perino",45
"2643",2015,"Astrophysicist","4/23/15","Science","Neil deGrasse Tyson",45
"2644",2015,"actress","4/27/15","Acting","Elizabeth Olsen",45
"2645",2015,"white house sommunications director","4/28/15","Political Aide","George Stephanopoulos",45
"2646",2015,"journalist","4/29/15","Media","Judith Miller",45
"2647",2015,"actress","4/30/15","Acting","Kristen Wiig",45
"2648",2015,"activist","4/6/15","Advocacy","Gene Baur",45
"2649",2015,"actor","4/7/15","Acting","Peter Dinklage",45
"2650",2015,"Talk show host","4/8/15","Media","Tavis Smiley",45
"2651",2015,"us senator","4/9/15","Politician","Elizabeth Warren",45
"2652",2015,"singer-songwriter","5/11/15","Musician","John Legend",45
"2653",2015,"Journalist","5/12/15","Media","Tom Brokaw",45
"2654",2015,"Professor","5/13/15","Academic","Reza Aslan",45
"2655",2015,"Stand-up comedian","5/14/15","Comedy","Rebel Wilson",45
"2656",2015,"United States Senate member","5/26/15","Politician","Rand Paul",45
"2657",2015,"Professor","5/27/15","Academic","Rosabeth Moss Kanter",45
"2658",2015,"Baseball player","5/28/15","Athletics","Matt Harvey",45
"2659",2015,"film producer","5/4/15","Media","Brian Grazer",45
"2660",2015,"Singer-songwriter","5/5/15","Musician","Willie Nelson",45
"2661",2015,"us secretary of energy","5/6/15","Politician","Ernest Moniz",45
"2662",2015,"rock band","5/7/15","Musician","Mumford & Sons",45
"2663",2015,"armed forces officer","6/1/15","Military","Stanley McChrystal",45
"2664",2015,"stand-up comedian","6/10/15","Comedy","Colin Quinn",45
"2665",2015,"actor","6/11/15","Acting","Mark Ruffalo",45
"2666",2015,"screenwriter","6/15/15","Media","Judd Apatow",45
"2667",2015,"actor","6/16/15","Acting","Aziz Ansari",45
"2668",2015,"us president","6/17/15","Politician","Bill Clinton",45
"2669",2015,"activist","6/18/15","Advocacy","Malala Yousafzai",45
"2670",2015,"nyc mayor","6/2/15","Politician","Bill de Blasio",45
"2671",2015,"united states senator","6/22/15","Politician","Al Franken",45
"2672",2015,"television Series Creator","6/23/15","Media","Seth MacFarlane",45
"2673",2015,"legal analyst","6/24/15","Misc","Andrew Napolitano",45
"2674",2015,"Comedian","6/25/15","Comedy","Richard Lewis",45
"2675",2015,"actress","6/29/15","Acting","Taylor Schilling",45
"2676",2015,"actress","6/3/15","Acting","Melissa McCarthy",45
"2677",2015,"actor","6/30/15","Acting","Jon Hamm",45
"2678",2015,"actor","6/4/15","Acting","Steve Buscemi",45
"2679",2015,"First Minister of Scotland","6/8/15","Politician","Nicola Sturgeon",45
"2680",2015,"actor","6/9/15","Acting","Nick Offerman",45
"2681",2015,"United States Senator","7/1/15","Politician","Kirsten Gillibrand",45
"2682",2015,"Author","7/2/15","Media","Sarah Vowell",45
"2683",2015,"actor","7/20/15","Acting","Paul Rudd",45
"2684",2015,"us president","7/21/15","Politician","Barack Obama",45
"2685",2015,"actor","7/22/15","Acting","Jake Gyllenhaal",45
"2686",2015,"Writer","7/23/15","Media","Ta-Nehisi Coates",45
"2687",2015,"author","7/27/15","Media","David McCullough",45
"2688",2015,"actor","7/28/15","Acting","Tom Cruise",45
"2689",2015,"biographer","7/29/15","Media","Doris Kearns Goodwin",45
"2690",2015,"director","7/30/15","Media","J. J. Abrams",45
"2691",2015,"stand-up comedian","8/3/15","Comedy","Amy Schumer",45
"2692",2015,"actor","8/4/15","Acting","Denis Leary",45
"2693",2015,"comedian","8/5/15","Comedy","Louis C.K.",45
